Artist,Popularity_min,Popularity_max,Popularity_mean,Popularity_var,Danceability_min,Danceability_max,Danceability_mean,Danceability_var,Energy_min,Energy_max,Energy_mean,Energy_var,Loudness_min,Loudness_max,Loudness_mean,Loudness_var,Speechiness_min,Speechiness_max,Speechiness_mean,Speechiness_var,Acousticness_min,Acousticness_max,Acousticness_mean,Acousticness_var,Instrumentalness_min,Instrumentalness_max,Instrumentalness_mean,Instrumentalness_var,Liveness_min,Liveness_max,Liveness_mean,Liveness_var,Valence_min,Valence_max,Valence_mean,Valence_var,Tempo_min,Tempo_max,Tempo_mean,Tempo_var,Genre_classical,Genre_rap,Genre_r&b,Genre_industrial,Genre_indie,Genre_opera,Genre_neo soul,Genre_orchestra,Genre_psychedelic rock,Genre_soundtrack,Genre_art pop,Genre_german hip hop,Genre_classic rock,Genre_electro,Genre_bedroom pop,Genre_electronic,Genre_art rock,Genre_alternative r&b,Genre_reggae,Genre_singer-songwriter,Key_<lambda>,Mode_<lambda>,Time Signature_<lambda>,Track_Count
Theophilus London,0,64,32.0,2048.0,0.718,0.743,0.7304999999999999,0.0003124999999999992,0.827,0.85,0.8385,0.0002644999999999992,-5.586,-4.953,-5.269500000000001,0.20034449999999973,0.0726,0.112,0.0923,0.0007761800000000004,0.0185,0.132,0.07525,0.0064411250000000015,2.22e-05,3.16e-05,2.6900000000000003e-05,4.418000000000003e-11,0.0921,0.239,0.16555,0.010789805000000001,0.375,0.459,0.41700000000000004,0.003528000000000004,102.896,117.964,110.43,113.52231200000007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,2
Thibaut Barbillon,0,0,0.0,,0.446,0.446,0.446,,0.504,0.504,0.504,,-11.244,-11.244,-11.244,,0.0311,0.0311,0.0311,,0.167,0.167,0.167,,0.884,0.884,0.884,,0.122,0.122,0.122,,0.375,0.375,0.375,,137.132,137.132,137.132,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,1
Thom Yorke,62,62,62.0,,0.541,0.541,0.541,,0.572,0.572,0.572,,-9.634,-9.634,-9.634,,0.0277,0.0277,0.0277,,0.0266,0.0266,0.0266,,0.186,0.186,0.186,,0.0925,0.0925,0.0925,,0.406,0.406,0.406,,126.302,126.302,126.302,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,1
Thundercat,55,74,64.5,180.5,0.586,0.849,0.7175,0.03458450000000002,0.604,0.893,0.7484999999999999,0.04176050000000003,-8.772,-8.464,-8.618,0.047431999999999946,0.0338,0.439,0.2364,0.08209352,0.44,0.827,0.6335,0.07488449999999999,0.0915,0.642,0.36675,0.15152512499999998,0.212,0.78,0.496,0.16131200000000004,0.65,0.714,0.6819999999999999,0.002047999999999993,119.945,140.023,129.98399999999998,201.56304200000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2
TiaCorine,68,68,68.0,,0.788,0.788,0.788,,0.715,0.715,0.715,,-5.211,-5.211,-5.211,,0.119,0.119,0.119,,0.698,0.698,0.698,,0.0,0.0,0.0,,0.152,0.152,0.152,,0.819,0.819,0.819,,81.523,81.523,81.523,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1
Tibet Akarca,30,30,30.0,,0.568,0.568,0.568,,0.364,0.364,0.364,,-11.336,-11.336,-11.336,,0.0311,0.0311,0.0311,,0.707,0.707,0.707,,0.945,0.945,0.945,,0.117,0.117,0.117,,0.137,0.137,0.137,,136.156,136.156,136.156,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,1
Till Lindemann,60,60,60.0,,0.347,0.347,0.347,,0.824,0.824,0.824,,-6.313,-6.313,-6.313,,0.102,0.102,0.102,,0.00139,0.00139,0.00139,,1.38e-06,1.38e-06,1.38e-06,,0.353,0.353,0.353,,0.348,0.348,0.348,,106.257,106.257,106.257,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,1
Tim Reaper,4,27,15.0,67.49999999999999,0.481,0.559,0.5307999999999999,0.000971699999999999,0.933,0.991,0.9635999999999999,0.0006058000000000005,-8.337,-6.1,-7.3376,0.6686023,0.0608,0.209,0.10006,0.003778948,0.000481,0.0211,0.0089122,6.288875419999999e-05,0.669,0.878,0.8088000000000001,0.006845699999999998,0.072,0.172,0.10316,0.0016237279999999994,0.195,0.612,0.4224,0.0308843,162.051,166.035,164.8176,2.6605143000000577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,5
Timbaland,0,88,45.0,1939.0,0.645,0.808,0.7016666666666667,0.008492333333333327,0.605,0.97,0.727,0.04428700000000001,-7.371,-6.098,-6.875333333333334,0.4646343333333338,0.0301,0.0504,0.039933333333333335,0.00010332333333333333,0.00481,0.0573,0.023356666666666664,0.0008665930333333332,0.0,6.17e-05,2.0566666666666664e-05,1.2689633333333332e-09,0.0605,0.154,0.09653333333333332,0.0025301033333333333,0.369,0.868,0.5436666666666666,0.07905033333333333,114.328,126.091,122.142,45.79571100000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,3
Tina Arena,31,31,31.0,,0.329,0.329,0.329,,0.944,0.944,0.944,,-2.992,-2.992,-2.992,,0.322,0.322,0.322,,0.151,0.151,0.151,,0.000343,0.000343,0.000343,,0.728,0.728,0.728,,0.139,0.139,0.139,,136.615,136.615,136.615,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,1
Tinie Tempah,62,62,62.0,,0.54,0.54,0.54,,0.856,0.856,0.856,,-3.966,-3.966,-3.966,,0.1,0.1,0.1,,0.109,0.109,0.109,,0.0,0.0,0.0,,0.276,0.276,0.276,,0.258,0.258,0.258,,153.071,153.071,153.071,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
Tiny Ruins,0,0,0.0,,0.399,0.399,0.399,,0.307,0.307,0.307,,-12.528,-12.528,-12.528,,0.05,0.05,0.05,,0.714,0.714,0.714,,0.0228,0.0228,0.0228,,0.105,0.105,0.105,,0.306,0.306,0.306,,120.296,120.296,120.296,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,1
Todd Terry,73,73,73.0,,0.723,0.723,0.723,,0.721,0.721,0.721,,-9.389,-9.389,-9.389,,0.0301,0.0301,0.0301,,0.0249,0.0249,0.0249,,0.0108,0.0108,0.0108,,0.0545,0.0545,0.0545,,0.646,0.646,0.646,,123.488,123.488,123.488,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,1
Tokio Hotel,63,64,63.5,0.5,0.58,0.65,0.615,0.0024500000000000043,0.623,0.731,0.677,0.005832000000000005,-6.417,-5.299,-5.8580000000000005,0.6249619999999989,0.0279,0.0293,0.0286,9.799999999999978e-07,0.02,0.0204,0.020200000000000003,8.000000000000111e-08,0.0,0.0,0.0,0.0,0.176,0.21,0.193,0.0005780000000000006,0.164,0.206,0.185,0.0008819999999999992,111.982,111.985,111.98349999999999,4.500000000021657e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,2
Tolga Ayaz,49,49,49.0,,0.677,0.677,0.677,,0.458,0.458,0.458,,-10.944,-10.944,-10.944,,0.0282,0.0282,0.0282,,0.122,0.122,0.122,,0.0,0.0,0.0,,0.064,0.064,0.064,,0.583,0.583,0.583,,97.095,97.095,97.095,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,1
Tolga Kahraman,0,0,0.0,,0.381,0.381,0.381,,0.531,0.531,0.531,,-5.916,-5.916,-5.916,,0.0302,0.0302,0.0302,,0.597,0.597,0.597,,0.144,0.144,0.144,,0.144,0.144,0.144,,0.388,0.388,0.388,,80.642,80.642,80.642,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,1
Tolga Tohumcu,30,30,30.0,,0.568,0.568,0.568,,0.364,0.364,0.364,,-11.336,-11.336,-11.336,,0.0311,0.0311,0.0311,,0.707,0.707,0.707,,0.945,0.945,0.945,,0.117,0.117,0.117,,0.137,0.137,0.137,,136.156,136.156,136.156,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,1
Tolga Çandar,27,47,40.0,127.0,0.505,0.568,0.531,0.0010830000000000004,0.198,0.601,0.403,0.040638999999999995,-17.958,-8.912,-14.180666666666667,22.12558533333332,0.0271,0.117,0.0605,0.0024207100000000004,0.5,0.91,0.7040000000000001,0.042027999999999996,0.0,0.000876,0.00036966666666666674,2.0585233333333335e-07,0.147,0.242,0.19266666666666665,0.0022663333333333337,0.348,0.639,0.472,0.022557000000000008,83.302,183.776,118.35200000000002,3215.691076000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3
Tom Bailey,32,32,32.0,,0.837,0.837,0.837,,0.391,0.391,0.391,,-9.24,-9.24,-9.24,,0.181,0.181,0.181,,0.775,0.775,0.775,,0.00299,0.00299,0.00299,,0.0994,0.0994,0.0994,,0.646,0.646,0.646,,103.373,103.373,103.373,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1
Tony Tonite,0,67,33.5,2244.5,0.49,0.672,0.581,0.016562000000000018,0.618,0.765,0.6915,0.010804500000000003,-6.438,-6.268,-6.353,0.014449999999999987,0.0471,0.261,0.15405000000000002,0.022876605000000005,0.049,0.375,0.212,0.053138,0.0,0.0505,0.02525,0.0012751250000000002,0.0911,0.117,0.10405,0.00033540500000000015,0.516,0.882,0.6990000000000001,0.06697800000000002,80.154,175.342,127.748,4530.377672000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,2
Tony! Toni! Toné!,43,43,43.0,,0.663,0.663,0.663,,0.465,0.465,0.465,,-9.711,-9.711,-9.711,,0.0317,0.0317,0.0317,,0.555,0.555,0.555,,0.00183,0.00183,0.00183,,0.125,0.125,0.125,,0.279,0.279,0.279,,127.932,127.932,127.932,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,1
Total Touch,43,43,43.0,,0.507,0.507,0.507,,0.895,0.895,0.895,,-7.362,-7.362,-7.362,,0.0733,0.0733,0.0733,,0.295,0.295,0.295,,4.26e-05,4.26e-05,4.26e-05,,0.0796,0.0796,0.0796,,0.553,0.553,0.553,,169.149,169.149,169.149,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,1
Tove Lo,69,69,69.0,,0.736,0.736,0.736,,0.677,0.677,0.677,,-7.036,-7.036,-7.036,,0.0352,0.0352,0.0352,,0.00114,0.00114,0.00114,,0.844,0.844,0.844,,0.0949,0.0949,0.0949,,0.0747,0.0747,0.0747,,121.01,121.01,121.01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1
Toygar Işıklı,17,50,32.666666666666664,119.86666666666667,0.2,0.569,0.3875,0.021164699999999995,0.0721,0.58,0.2646833333333333,0.028932961666666673,-17.311,-7.701,-11.842666666666666,11.836457866666663,0.0275,0.0521,0.04028333333333333,6.937766666666669e-05,0.0735,0.99,0.6357499999999999,0.11290977499999999,0.0178,0.963,0.6769666666666666,0.12739512666666666,0.0885,0.441,0.21691666666666665,0.019371241666666667,0.0748,0.349,0.13651666666666665,0.011228297666666663,70.488,164.088,113.30816666666665,1232.5238269666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
Travis Scott,39,88,74.6842105263158,129.11695906432743,0.46,0.912,0.6940526315789474,0.019992385964912276,0.427,0.882,0.6571578947368422,0.016360140350877187,-8.981,-2.777,-5.720000000000001,3.0741951111111114,0.0317,0.467,0.1514157894736842,0.01713695140350878,0.00146,0.233,0.06739631578947368,0.00469750238011696,0.0,0.00772,0.00048699315789473685,3.1634871482116967e-06,0.0655,0.767,0.19542105263157894,0.025224896198830407,0.0564,0.547,0.3124157894736842,0.022136406959064332,76.469,160.098,122.37236842105264,1010.0090852456144,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19
Trigga,76,76,76.0,,0.633,0.633,0.633,,0.931,0.931,0.931,,-0.424,-0.424,-0.424,,0.228,0.228,0.228,,0.214,0.214,0.214,,0.00398,0.00398,0.00398,,0.0585,0.0585,0.0585,,0.566,0.566,0.566,,87.537,87.537,87.537,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1
Troye Sivan,0,63,31.5,1984.5,0.736,0.739,0.7375,4.500000000000175e-06,0.742,0.756,0.749,9.800000000000017e-05,-7.099,-4.586,-5.8425,3.1575844999999996,0.0329,0.047,0.03995,9.940500000000001e-05,0.00632,0.0227,0.01451,0.0001341522,1.39e-06,0.00577,0.002885695,1.663843066605e-05,0.106,0.229,0.1675,0.007564500000000003,0.659,0.712,0.6855,0.0014044999999999967,117.016,124.016,120.516,24.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,4,2
Tuluğ Tırpan,29,29,29.0,,0.522,0.522,0.522,,0.36,0.36,0.36,,-10.414,-10.414,-10.414,,0.0452,0.0452,0.0452,,0.645,0.645,0.645,,0.0002,0.0002,0.0002,,0.352,0.352,0.352,,0.239,0.239,0.239,,136.195,136.195,136.195,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1
Tunç Çakır,10,10,10.0,,0.727,0.727,0.727,,0.75,0.75,0.75,,-5.702,-5.702,-5.702,,0.0457,0.0457,0.0457,,0.0279,0.0279,0.0279,,3.56e-05,3.56e-05,3.56e-05,,0.192,0.192,0.192,,0.366,0.366,0.366,,112.052,112.052,112.052,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,4,1
"Turin,Alda Noni,Cesare Valletti",0,0,0.0,,0.312,0.312,0.312,,0.116,0.116,0.116,,-17.652,-17.652,-17.652,,0.123,0.123,0.123,,0.99,0.99,0.99,,1.73e-05,1.73e-05,1.73e-05,,0.268,0.268,0.268,,0.0534,0.0534,0.0534,,74.82,74.82,74.82,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,1
Tuxedo,0,0,0.0,,0.839,0.839,0.839,,0.728,0.728,0.728,,-3.457,-3.457,-3.457,,0.0805,0.0805,0.0805,,0.328,0.328,0.328,,0.0202,0.0202,0.0202,,0.0388,0.0388,0.0388,,0.854,0.854,0.854,,118.954,118.954,118.954,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,4,1
Tuğçe Kurtiş,29,46,37.5,144.5,0.714,0.731,0.7224999999999999,0.0001444999999999993,0.461,0.611,0.536,0.011249999999999991,-12.432,-11.663,-12.0475,0.2956804999999994,0.0395,0.0409,0.0402,9.799999999999978e-07,0.15,0.401,0.2755,0.03150050000000001,0.245,0.286,0.26549999999999996,0.000840499999999998,0.108,0.211,0.1595,0.0053044999999999985,0.149,0.482,0.3155,0.05544449999999999,99.998,100.025,100.01150000000001,0.00036450000000021947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2
Tuğçe Soysop,25,25,25.0,,0.41,0.41,0.41,,0.425,0.425,0.425,,-8.702,-8.702,-8.702,,0.0299,0.0299,0.0299,,0.844,0.844,0.844,,1.19e-05,1.19e-05,1.19e-05,,0.158,0.158,0.158,,0.243,0.243,0.243,,140.014,140.014,140.014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1
Tuğçe Şenoğul,0,0,0.0,,0.691,0.691,0.691,,0.568,0.568,0.568,,-7.907,-7.907,-7.907,,0.0296,0.0296,0.0296,,0.000442,0.000442,0.000442,,0.802,0.802,0.802,,0.194,0.194,0.194,,0.275,0.275,0.275,,124.001,124.001,124.001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,1
Twenty One Pilots,84,88,86.0,8.0,0.732,0.734,0.733,2.0000000000000037e-06,0.396,0.637,0.5165,0.02904050000000001,-9.348,-5.677,-7.5125,6.738120500000004,0.0286,0.141,0.08479999999999999,0.0063168799999999995,0.0462,0.0841,0.06515,0.000718205,2.29e-05,3.58e-05,2.9350000000000002e-05,8.320500000000002e-11,0.0602,0.105,0.08259999999999999,0.0010035199999999997,0.548,0.648,0.5980000000000001,0.004999999999999992,90.024,169.977,130.0005,3196.2411045000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2
Tyler,91,93,92.0,2.0,0.392,0.558,0.47500000000000003,0.013778000000000006,0.555,0.559,0.557,8.000000000000015e-06,-9.222,-6.707,-7.964499999999999,3.1626125000000003,0.039,0.0959,0.06745,0.001618805,0.287,0.371,0.32899999999999996,0.003528000000000004,7.49e-06,0.000253,0.00013024500000000002,3.0137580050000004e-08,0.109,0.13,0.1195,0.00022049999999999997,0.191,0.62,0.40549999999999997,0.0920205,78.558,96.063,87.3105,153.21251249999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2
Télépopmusik,64,64,64.0,,0.684,0.684,0.684,,0.684,0.684,0.684,,-13.337,-13.337,-13.337,,0.0418,0.0418,0.0418,,0.385,0.385,0.385,,0.29,0.29,0.29,,0.106,0.106,0.106,,0.616,0.616,0.616,,113.988,113.988,113.988,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1
Tété,26,26,26.0,,0.564,0.564,0.564,,0.583,0.583,0.583,,-7.645,-7.645,-7.645,,0.0383,0.0383,0.0383,,0.591,0.591,0.591,,0.0,0.0,0.0,,0.0489,0.0489,0.0489,,0.714,0.714,0.714,,81.21,81.21,81.21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,1
Tülay German,0,0,0.0,,0.521,0.521,0.521,,0.286,0.286,0.286,,-13.971,-13.971,-13.971,,0.285,0.285,0.285,,0.84,0.84,0.84,,0.000477,0.000477,0.000477,,0.777,0.777,0.777,,0.754,0.754,0.754,,154.466,154.466,154.466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1
Türkü Turan,23,23,23.0,,0.714,0.714,0.714,,0.513,0.513,0.513,,-7.113,-7.113,-7.113,,0.0306,0.0306,0.0306,,0.248,0.248,0.248,,1.1e-05,1.1e-05,1.1e-05,,0.0561,0.0561,0.0561,,0.666,0.666,0.666,,130.058,130.058,130.058,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,1
USHER,82,82,82.0,,0.662,0.662,0.662,,0.507,0.507,0.507,,-8.238,-8.238,-8.238,,0.118,0.118,0.118,,0.257,0.257,0.257,,0.0,0.0,0.0,,0.0465,0.0465,0.0465,,0.676,0.676,0.676,,86.412,86.412,86.412,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1
Ufo361,0,57,32.4,549.8222222222223,0.511,0.828,0.7511,0.00846987777777777,0.365,0.697,0.5787,0.01467378888888888,-11.893,-5.996,-8.4685,4.315366277777778,0.0457,0.505,0.23897,0.02250065344444445,0.0147,0.509,0.22176,0.03134524933333334,0.0,0.862,0.125386893,0.078406250189014,0.105,0.284,0.1693,0.004260455555555555,0.138,0.711,0.4123,0.037944011111111106,76.459,168.025,135.1605,1258.5385007222224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,4,10
Ulvi Cemal Erkin,19,19,19.0,,0.212,0.212,0.212,,0.367,0.367,0.367,,-12.272,-12.272,-12.272,,0.0455,0.0455,0.0455,,0.838,0.838,0.838,,0.00835,0.00835,0.00835,,0.0752,0.0752,0.0752,,0.175,0.175,0.175,,82.624,82.624,82.624,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,1
Umay Umay,0,0,0.0,,0.581,0.581,0.581,,0.613,0.613,0.613,,-9.687,-9.687,-9.687,,0.0501,0.0501,0.0501,,0.527,0.527,0.527,,0.0,0.0,0.0,,0.172,0.172,0.172,,0.422,0.422,0.422,,71.978,71.978,71.978,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,1
Umut Doven,0,0,0.0,,0.64,0.64,0.64,,0.593,0.593,0.593,,-8.624,-8.624,-8.624,,0.0558,0.0558,0.0558,,0.397,0.397,0.397,,0.000518,0.000518,0.000518,,0.35,0.35,0.35,,0.404,0.404,0.404,,92.047,92.047,92.047,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1
Uğur Yücel,45,45,45.0,,0.289,0.289,0.289,,0.219,0.219,0.219,,-18.116,-18.116,-18.116,,0.0384,0.0384,0.0384,,0.948,0.948,0.948,,0.692,0.692,0.692,,0.161,0.161,0.161,,0.0946,0.0946,0.0946,,74.339,74.339,74.339,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,1
Valerie Deniz,30,30,30.0,,0.554,0.554,0.554,,0.257,0.257,0.257,,-13.701,-13.701,-13.701,,0.0359,0.0359,0.0359,,0.881,0.881,0.881,,2.44e-05,2.44e-05,2.44e-05,,0.101,0.101,0.101,,0.178,0.178,0.178,,134.044,134.044,134.044,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,1
Vampire Weekend,57,70,61.0,36.666666666666664,0.501,0.692,0.59575,0.0073715833333333316,0.65,0.819,0.7224999999999999,0.004980333333333332,-5.818,-4.226,-5.03025,0.6238015833333334,0.0474,0.0659,0.053899999999999997,6.834000000000004e-05,0.0103,0.22,0.10825,0.007454576666666666,0.00123,0.0872,0.043882500000000005,0.001231969225,0.044,0.153,0.100725,0.0022039691666666666,0.395,0.973,0.71475,0.06367491666666665,95.461,174.917,138.31575,1374.5735035833338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
Vansire,0,62,20.166666666666668,651.3666666666667,0.302,0.822,0.6765,0.035863900000000004,0.332,0.572,0.4856666666666667,0.008771466666666665,-13.348,-9.259,-11.553666666666667,2.7631338666666667,0.0323,0.0607,0.03981666666666667,0.00011038966666666663,0.306,0.892,0.6023333333333333,0.06273706666666665,0.0068,0.835,0.3262833333333333,0.13342383366666666,0.106,0.135,0.11566666666666665,0.00014266666666666676,0.193,0.967,0.625,0.086946,100.788,183.227,124.48483333333333,874.7935829666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,4,6
Vantage,61,61,61.0,,0.838,0.838,0.838,,0.699,0.699,0.699,,-7.216,-7.216,-7.216,,0.0521,0.0521,0.0521,,0.0608,0.0608,0.0608,,0.87,0.87,0.87,,0.0926,0.0926,0.0926,,0.386,0.386,0.386,,124.137,124.137,124.137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,1
Vaska Jankovska,46,46,46.0,,0.519,0.519,0.519,,0.327,0.327,0.327,,-8.991,-8.991,-8.991,,0.04,0.04,0.04,,0.828,0.828,0.828,,4.31e-06,4.31e-06,4.31e-06,,0.204,0.204,0.204,,0.351,0.351,0.351,,99.048,99.048,99.048,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1
Vega,0,50,28.107142857142858,246.24735449735454,0.394,0.68,0.5556785714285715,0.006031189153439157,0.318,0.927,0.7104999999999999,0.02529218518518519,-11.986,-4.132,-7.203142857142857,4.781252571428571,0.0252,0.097,0.04034285714285714,0.00024450846560846557,0.00109,0.846,0.24170464285714285,0.06833816938134919,0.0,0.114,0.006815840714285715,0.0005000289975411328,0.0385,0.422,0.16749285714285714,0.010536193280423283,0.165,0.931,0.6023571428571428,0.056503201058201065,80.237,192.02,135.54689285714286,568.3661741732805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,28
Vendredi sur Mer,51,65,57.0,44.666666666666664,0.582,0.895,0.7202500000000001,0.017332916666666667,0.403,0.756,0.5660000000000001,0.021024666666666667,-9.132,-6.645,-7.776999999999999,1.130275333333334,0.0446,0.0679,0.0523,0.0001143666666666667,0.166,0.508,0.3785,0.026273000000000005,0.114,0.738,0.52125,0.08333025,0.0962,0.369,0.19872499999999998,0.0168505425,0.282,0.725,0.48824999999999996,0.03878425,80.038,120.082,102.01925,283.07323158333344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4
Vicky Ashkenazy,41,41,41.0,,0.618,0.618,0.618,,0.585,0.585,0.585,,-8.248,-8.248,-8.248,,0.0345,0.0345,0.0345,,0.0453,0.0453,0.0453,,0.0132,0.0132,0.0132,,0.351,0.351,0.351,,0.475,0.475,0.475,,99.145,99.145,99.145,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,1
Vico,33,33,33.0,,0.709,0.709,0.709,,0.327,0.327,0.327,,-13.404,-13.404,-13.404,,0.0327,0.0327,0.0327,,0.726,0.726,0.726,,0.0246,0.0246,0.0246,,0.0851,0.0851,0.0851,,0.438,0.438,0.438,,126.057,126.057,126.057,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1
Videoclub,59,77,68.0,162.0,0.679,0.705,0.692,0.0003379999999999963,0.467,0.653,0.56,0.017297999999999994,-9.261,-7.9,-8.5805,0.9261604999999997,0.0343,0.0572,0.04575,0.0002622050000000001,0.198,0.564,0.381,0.06697799999999998,0.00107,0.00225,0.00166,6.961999999999997e-07,0.0779,0.0969,0.0874,0.00018050000000000019,0.27,0.483,0.3765,0.022684499999999993,75.031,107.993,91.512,543.2467219999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2
Vienna State Opera Chorus,42,42,42.0,,0.138,0.138,0.138,,0.0318,0.0318,0.0318,,-25.741,-25.741,-25.741,,0.0363,0.0363,0.0363,,0.991,0.991,0.991,,0.735,0.735,0.735,,0.348,0.348,0.348,,0.0491,0.0491,0.0491,,145.926,145.926,145.926,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1
Vini Vici,53,53,53.0,,0.678,0.678,0.678,,0.967,0.967,0.967,,-5.296,-5.296,-5.296,,0.089,0.089,0.089,,0.00596,0.00596,0.00596,,0.73,0.73,0.73,,0.0694,0.0694,0.0694,,0.31,0.31,0.31,,138.019,138.019,138.019,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1
Voice Male,36,36,36.0,,0.688,0.688,0.688,,0.731,0.731,0.731,,-4.541,-4.541,-4.541,,0.0513,0.0513,0.0513,,0.38,0.38,0.38,,0.0,0.0,0.0,,0.283,0.283,0.283,,0.735,0.735,0.735,,93.016,93.016,93.016,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1
